Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5994,US-2019-002112,08/28/2019,09/03/2019,Standard Class,CG-34874,Ethan Miller,Consumer,United States,Birmingham,Alabama,94920,South,TEC-CO-9214,Technology,Copiers,HP LaserJet Copier,1432.75,3,0.05,332.93
5995,US-2019-002112,08/28/2019,08/28/2019,Same Day,CG-79641,Beth Garcia,Corporate,United States,New York City,New York,33729,East,FUR-CH-2944,Furniture,Chairs,Bretford Folding Chair,7382.34,7,0.0,-25.56
5996,US-2019-002112,08/28/2019,09/02/2019,Standard Class,CG-35872,Carlos Wilson,Home Office,United States,Colorado Springs,Colorado,40851,West,FUR-FU-9894,Furniture,Furnishings,Howard Miller Clock,103.73,1,0.0,12.96
5997,US-2019-002112,08/28/2019,09/04/2019,Standard Class,CG-93865,Laura Jackson,Home Office,United States,Colorado Springs,Colorado,72945,West,TEC-MA-2434,Technology,Machines,Canon PC Printer,9793.96,4,0.0,4095.49
5998,US-2022-002113,07/01/2022,07/04/2022,Second Class,CG-41436,Hannah Jones,Consumer,United States,Miami,Florida,61555,South,FUR-TA-6180,Furniture,Tables,Chromcraft Table,949.21,2,0.3,-519.7
5999,US-2022-002114,05/16/2022,05/22/2022,Standard Class,CG-20578,Ken Jackson,Corporate,United States,Fort Wayne,Indiana,99953,Central,OFF-LA-2435,Office Supplies,Labels,Self-Adhesive Labels,691.04,3,0.05,209.71
6000,US-2022-002114,05/16/2022,05/16/2022,Same Day,CG-90446,Sean Jackson,Consumer,United States,Grand Rapids,Michigan,30941,Central,TEC-PH-6705,Technology,Phones,Samsung Galaxy Phone,4555.95,7,0.0,2026.27
6001,US-2022-002115,11/03/2022,11/03/2022,Same Day,CG-30469,Priya Brown,Corporate,United States,Columbus,Ohio,19815,Central,FUR-FU-3002,Furniture,Furnishings,Dana Mirror,4061.56,6,0.4,-2694.87
6002,US-2022-002116,07/20/2022,07/20/2022,Same Day,CG-76874,Beth Johnson,Corporate,United States,San Antonio,Texas,40169,Central,FUR-BO-4496,Furniture,Bookcases,Bush Westfield Bookcase,2353.64,3,0.05,-357.11
6003,US-2022-002117,07/04/2022,07/10/2022,Standard Class,CG-55280,Greg Jones,Corporate,United States,Jacksonville,Florida,81040,South,FUR-FU-8355,Furniture,Furnishings,Howard Miller Clock,171.36,4,0.4,-15.51
6004,US-2022-002117,07/04/2022,07/04/2022,Same Day,CG-62784,Tina Jones,Home Office,United States,Indianapolis,Indiana,71041,Central,TEC-CO-6192,Technology,Copiers,Brother Copier,2287.81,5,0.3,714.86
6005,US-2022-002117,07/04/2022,07/06/2022,Second Class,CG-50716,Oscar Jones,Corporate,United States,Las Vegas,Nevada,28145,West,OFF-AP-8354,Office Supplies,Appliances,Hoover Vacuum,1016.23,6,0.3,-52.49
6006,US-2022-002117,07/04/2022,07/04/2022,Same Day,CG-22764,Beth Clark,Corporate,United States,Houston,Texas,22014,Central,FUR-TA-7217,Furniture,Tables,Bretford Round Table,4028.22,4,0.1,802.88
6007,US-2022-002117,07/04/2022,07/04/2022,Same Day,CG-78064,Hannah Miller,Consumer,United States,Henderson,Kentucky,55696,South,TEC-CO-6517,Technology,Copiers,HP LaserJet Copier,1933.13,1,0.1,985.49
6008,US-2022-002117,07/04/2022,07/11/2022,Standard Class,CG-34680,Mike Lewis,Corporate,United States,Memphis,Tennessee,13204,South,TEC-AC-3898,Technology,Accessories,Targus Laptop Bag,7719.85,5,0.0,3474.2
6009,US-2022-002117,07/04/2022,07/08/2022,Second Class,CG-63165,Priya Williams,Consumer,United States,Denver,Colorado,68535,West,TEC-PH-2453,Technology,Phones,AT&T Cordless Phone,1374.82,1,0.4,-83.36
6010,US-2022-002117,07/04/2022,07/05/2022,First Class,CG-68158,Quinn Miller,Consumer,United States,Harrisburg,Pennsylvania,64669,East,TEC-CO-2286,Technology,Copiers,Canon ImageClass Copier,5868.13,4,0.15,-140.42
6011,US-2022-002117,07/04/2022,07/05/2022,First Class,CG-73465,Hannah Allen,Home Office,United States,Provo,Utah,30319,West,OFF-BI-5026,Office Supplies,Binders,Wilson Jones Binder,729.24,6,0.0,301.49
6012,US-2019-002118,11/19/2019,11/19/2019,Same Day,CG-98554,Laura Anderson,Consumer,United States,Salem,Oregon,34146,West,FUR-CH-3625,Furniture,Chairs,Office Star Chair,664.48,7,0.4,-230.14
6013,US-2019-002118,11/19/2019,11/21/2019,Second Class,CG-38941,Priya Miller,Consumer,United States,New Haven,Connecticut,77070,East,OFF-PA-3895,Office Supplies,Paper,HP Copy Paper,83.75,1,0.0,7.25
6014,US-2019-002118,11/19/2019,11/19/2019,Same Day,CG-96543,Sean Clark,Corporate,United States,Lexington,Kentucky,26889,South,FUR-FU-2043,Furniture,Furnishings,Dana Mirror,2709.74,3,0.2,-758.47
6015,US-2020-002119,05/07/2020,05/13/2020,Standard Class,CG-73373,Nina Martin,Home Office,United States,Springfield,Massachusetts,45184,East,OFF-SU-6902,Office Supplies,Supplies,BIC Ballpoint Pens,141.65,1,0.0,26.29
6016,US-2020-002119,05/07/2020,05/07/2020,Same Day,CG-19484,Ivan Harris,Home Office,United States,Austin,Texas,76616,Central,FUR-TA-4599,Furniture,Tables,Bretford Round Table,1497.52,2,0.0,380.01
6017,US-2020-002119,05/07/2020,05/07/2020,Same Day,CG-93819,Ivan Moore,Corporate,United States,Lexington,Kentucky,54854,South,TEC-AC-8670,Technology,Accessories,Targus Laptop Bag,7306.2,3,0.0,-704.97
6018,US-2020-002119,05/07/2020,05/12/2020,Second Class,CG-50022,Tina Miller,Consumer,United States,Durham,North Carolina,93130,South,OFF-AR-6003,Office Supplies,Art,Prang Coloring Pencils,279.66,2,0.0,61.39
6019,US-2022-002120,06/19/2022,06/24/2022,Standard Class,CG-87003,Nina Clark,Consumer,United States,Minneapolis,Minnesota,89234,Central,OFF-SU-7464,Office Supplies,Supplies,Acme Stapler,281.76,1,0.05,-9.34
6020,US-2022-002120,06/19/2022,06/24/2022,Standard Class,CG-18618,Julia Moore,Corporate,United States,Miami,Florida,12499,South,TEC-MA-8004,Technology,Machines,Lexmark Printer,7727.88,6,0.0,1403.3
6021,US-2019-002121,01/19/2019,01/25/2019,Standard Class,CG-74834,Mike Anderson,Consumer,United States,Baltimore,Maryland,27159,East,OFF-FA-5744,Office Supplies,Fasteners,Staple Paper Clips,1208.7,9,0.15,389.74
6022,US-2019-002121,01/19/2019,01/24/2019,Standard Class,CG-90615,Oscar Johnson,Home Office,United States,Knoxville,Tennessee,47364,South,FUR-FU-7073,Furniture,Furnishings,Eldon Shelf,1295.51,3,0.1,424.05
6023,US-2019-002121,01/19/2019,01/22/2019,First Class,CG-75768,Ken Clark,Corporate,United States,Boston,Massachusetts,51955,East,TEC-PH-7885,Technology,Phones,Samsung Galaxy Phone,4539.75,3,0.1,1925.93
6024,US-2022-002122,08/28/2022,09/02/2022,Standard Class,CG-37032,Sean Garcia,Home Office,United States,Tucson,Arizona,60605,West,FUR-TA-8971,Furniture,Tables,Bretford Round Table,840.72,3,0.2,68.26
6025,US-2022-002122,08/28/2022,09/04/2022,Standard Class,CG-82405,Carlos Moore,Home Office,United States,Birmingham,Alabama,70811,South,OFF-AR-2508,Office Supplies,Art,Fiskars Scissors,1043.95,6,0.3,429.66
6026,US-2022-002122,08/28/2022,08/30/2022,First Class,CG-70343,Aaron Brown,Consumer,United States,Jersey City,New Jersey,47230,East,OFF-EN-4340,Office Supplies,Envelopes,Staple Manila Envelope,34.17,1,0.0,11.45
6027,US-2021-002123,08/26/2021,09/01/2021,Standard Class,CG-38691,Hannah Davis,Consumer,United States,Seattle,Washington,25222,West,OFF-FA-8515,Office Supplies,Fasteners,Staple Paper Clips,590.32,2,0.0,173.8
6028,US-2021-002123,08/26/2021,08/28/2021,Second Class,CG-43978,Laura Jones,Consumer,United States,Virginia Beach,Virginia,11194,East,TEC-MA-5062,Technology,Machines,Canon PC Printer,3521.39,7,0.15,-238.91
6029,US-2021-002123,08/26/2021,08/29/2021,Second Class,CG-85742,Diana Jackson,Consumer,United States,Charlotte,North Carolina,54323,South,TEC-MA-9387,Technology,Machines,Lexmark Printer,286.15,2,0.1,70.29
6030,US-2021-002123,08/26/2021,08/26/2021,Same Day,CG-99997,Quinn Jones,Corporate,United States,Virginia Beach,Virginia,97352,East,TEC-PH-5756,Technology,Phones,AT&T Cordless Phone,217.96,3,0.3,29.68
6031,US-2021-002123,08/26/2021,08/31/2021,Standard Class,CG-29769,Hannah Harris,Home Office,United States,Minneapolis,Minnesota,50155,Central,OFF-PA-4405,Office Supplies,Paper,HP Copy Paper,1643.26,8,0.1,48.52
6032,US-2020-002124,11/09/2020,11/13/2020,Second Class,CG-34446,Mike Miller,Home Office,United States,Detroit,Michigan,77057,Central,OFF-SU-1044,Office Supplies,Supplies,Sanford Highlighters,293.72,2,0.0,45.5
6033,US-2020-002124,11/09/2020,11/09/2020,Same Day,CG-23192,Ken Clark,Home Office,United States,Portland,Oregon,54077,West,OFF-SU-9978,Office Supplies,Supplies,Acme Stapler,162.0,2,0.0,34.6
6034,US-2020-002124,11/09/2020,11/11/2020,Second Class,CG-12966,Carlos White,Consumer,United States,Phoenix,Arizona,62685,West,OFF-FA-1540,Office Supplies,Fasteners,Advantus Clip Pack,462.47,5,0.1,214.09
6035,US-2019-002125,05/21/2019,05/27/2019,Standard Class,CG-90741,Diana Martin,Consumer,United States,Indianapolis,Indiana,78635,Central,FUR-CH-2545,Furniture,Chairs,Office Star Chair,2375.03,6,0.1,-286.97
6036,US-2020-002126,09/11/2020,09/11/2020,Same Day,CG-19817,Carlos Allen,Consumer,United States,Henderson,Kentucky,23705,South,FUR-BO-6015,Furniture,Bookcases,Sauder Classic Bookcase,2118.48,8,0.0,522.5
6037,US-2020-002126,09/11/2020,09/11/2020,Same Day,CG-34182,Nina Williams,Corporate,United States,Hartford,Connecticut,69819,East,OFF-SU-4882,Office Supplies,Supplies,Sanford Highlighters,995.21,4,0.15,168.06
6038,US-2021-002127,10/20/2021,10/20/2021,Same Day,CG-63389,Ethan Johnson,Home Office,United States,Memphis,Tennessee,72292,South,FUR-TA-2742,Furniture,Tables,Bevis Round Table,8376.91,9,0.2,-1927.36
6039,US-2021-002128,12/28/2021,01/02/2022,Second Class,CG-54104,Nina Martin,Home Office,United States,Raleigh,North Carolina,51212,South,OFF-ST-1783,Office Supplies,Storage,Rubbermaid CleverStore,235.49,8,0.4,-45.03
6040,US-2021-002128,12/28/2021,12/31/2021,First Class,CG-79567,Tina Jackson,Corporate,United States,Fort Worth,Texas,76832,Central,FUR-CH-4630,Furniture,Chairs,Office Star Chair,1567.89,3,0.0,-207.56
6041,US-2021-002128,12/28/2021,12/30/2021,Second Class,CG-22680,Sean Wilson,Corporate,United States,Nashville,Tennessee,51270,South,OFF-FA-7234,Office Supplies,Fasteners,Advantus Clip Pack,687.76,5,0.2,248.04
6042,US-2022-002129,12/10/2022,12/13/2022,Second Class,CG-41939,Greg Williams,Corporate,United States,Nashville,Tennessee,32168,South,FUR-CH-7476,Furniture,Chairs,Office Star Chair,395.24,4,0.1,-65.74
6043,US-2022-002129,12/10/2022,12/10/2022,Same Day,CG-87506,Aaron Williams,Consumer,United States,Miami,Florida,14250,South,TEC-AC-9980,Technology,Accessories,Kensington Laptop Lock,530.96,8,0.0,58.81
6044,US-2022-002129,12/10/2022,12/17/2022,Standard Class,CG-65652,Mike Martin,Home Office,United States,Pittsburgh,Pennsylvania,11640,East,TEC-PH-7014,Technology,Phones,Motorola Smartphone,1563.8,7,0.2,670.69
6045,US-2022-002129,12/10/2022,12/11/2022,First Class,CG-38166,Rachel Davis,Home Office,United States,Saint Paul,Minnesota,91742,Central,FUR-FU-3197,Furniture,Furnishings,Tenex Rug Pad,1857.35,8,0.15,270.34
6046,US-2022-002129,12/10/2022,12/10/2022,Same Day,CG-32529,Rachel Garcia,Consumer,United States,Reno,Nevada,60440,West,TEC-PH-7374,Technology,Phones,Cisco IP Phone,10900.26,6,0.0,2953.68
6047,US-2021-002130,07/27/2021,08/01/2021,Second Class,CG-90014,Greg Thomas,Corporate,United States,Memphis,Tennessee,47567,South,OFF-EN-9269,Office Supplies,Envelopes,Tyvek Envelopes,2081.94,7,0.0,76.62
6048,US-2021-002130,07/27/2021,07/30/2021,First Class,CG-38532,Hannah Davis,Consumer,United States,Baton Rouge,Louisiana,31871,South,FUR-FU-2527,Furniture,Furnishings,Howard Miller Clock,2488.01,5,0.1,-684.92
6049,US-2021-002130,07/27/2021,07/27/2021,Same Day,CG-74519,Diana Thomas,Home Office,United States,Savannah,Georgia,59444,South,FUR-FU-7246,Furniture,Furnishings,Dana Mirror,217.18,1,0.1,23.14
6050,US-2021-002130,07/27/2021,07/31/2021,Standard Class,CG-74557,Ivan Miller,Home Office,United States,Milwaukee,Wisconsin,39014,Central,FUR-CH-2262,Furniture,Chairs,Global Leather Chair,357.51,3,0.15,81.74
6051,US-2021-002130,07/27/2021,08/02/2021,Standard Class,CG-88945,Aaron Jones,Consumer,United States,Minneapolis,Minnesota,55626,Central,FUR-CH-2860,Furniture,Chairs,Hon Deluxe Chair,9936.72,9,0.05,1955.12
6052,US-2021-002130,07/27/2021,07/29/2021,Second Class,CG-74741,Laura Jackson,Corporate,United States,Milwaukee,Wisconsin,47439,Central,OFF-AP-3046,Office Supplies,Appliances,Hoover Vacuum,1301.22,9,0.05,-40.36
6053,US-2021-002130,07/27/2021,07/27/2021,Same Day,CG-40905,Rachel Allen,Home Office,United States,Provo,Utah,32016,West,OFF-LA-7682,Office Supplies,Labels,Avery Round Labels,808.53,9,0.15,70.23
6054,US-2019-002131,09/15/2019,09/17/2019,First Class,CG-32169,Quinn Johnson,Home Office,United States,Baltimore,Maryland,38706,East,TEC-MA-7922,Technology,Machines,Canon PC Printer,5786.71,4,0.4,2603.45
6055,US-2019-002131,09/15/2019,09/17/2019,Second Class,CG-38151,Greg Harris,Corporate,United States,Cambridge,Massachusetts,19851,East,FUR-BO-4567,Furniture,Bookcases,Bush Westfield Bookcase,715.21,7,0.05,61.61
6056,US-2019-002131,09/15/2019,09/16/2019,First Class,CG-71532,Tina White,Home Office,United States,Salt Lake City,Utah,79489,West,TEC-CO-2128,Technology,Copiers,Brother Copier,2466.66,3,0.0,1135.15
6057,US-2019-002131,09/15/2019,09/17/2019,Second Class,CG-98049,Rachel Thomas,Consumer,United States,Seattle,Washington,13179,West,OFF-ST-6215,Office Supplies,Storage,Rubbermaid CleverStore,500.54,4,0.2,144.75
6058,US-2019-002131,09/15/2019,09/15/2019,Same Day,CG-77850,Fiona Smith,Consumer,United States,Springfield,Illinois,30835,Central,TEC-MA-6600,Technology,Machines,Lexmark Printer,15348.6,8,0.1,7773.69
6059,US-2019-002131,09/15/2019,09/20/2019,Standard Class,CG-88948,Ken Miller,Corporate,United States,New Haven,Connecticut,37237,East,FUR-BO-4819,Furniture,Bookcases,O'Sullivan Bookcase,7812.65,8,0.05,869.47
6060,US-2019-002131,09/15/2019,09/15/2019,Same Day,CG-30903,Aaron Hall,Home Office,United States,Reno,Nevada,42202,West,FUR-TA-5384,Furniture,Tables,Bretford Round Table,7264.62,9,0.0,-687.02
6061,US-2022-002132,01/12/2022,01/14/2022,Second Class,CG-51620,Sean Lewis,Corporate,United States,Raleigh,North Carolina,87324,South,TEC-PH-2245,Technology,Phones,AT&T Cordless Phone,14824.09,9,0.15,6709.24
6062,US-2022-002132,01/12/2022,01/16/2022,Standard Class,CG-57373,Mike Williams,Consumer,United States,Chicago,Illinois,12508,Central,FUR-TA-9117,Furniture,Tables,Bretford Round Table,617.36,1,0.0,104.06
6063,US-2022-002132,01/12/2022,01/15/2022,First Class,CG-25575,Rachel Williams,Home Office,United States,Rochester,New York,75972,East,FUR-CH-9312,Furniture,Chairs,Global Leather Chair,1010.7,5,0.0,17.38
6064,US-2020-002133,08/02/2020,08/02/2020,Same Day,CG-97104,Ivan Garcia,Home Office,United States,Boston,Massachusetts,60231,East,FUR-BO-9975,Furniture,Bookcases,Sauder Classic Bookcase,2376.04,7,0.1,-105.08
6065,US-2020-002134,09/26/2020,09/28/2020,First Class,CG-52416,Rachel Davis,Consumer,United States,Fort Worth,Texas,20746,Central,OFF-PA-6020,Office Supplies,Paper,HP Copy Paper,455.36,8,0.0,54.78
6066,US-2020-002135,09/22/2020,09/26/2020,Second Class,CG-84237,Priya Allen,Corporate,United States,Houston,Texas,21873,Central,OFF-ST-5558,Office Supplies,Storage,Fellowes Banker Box,334.02,3,0.15,165.57
6067,US-2019-002136,12/29/2019,01/05/2020,Standard Class,CG-72549,Mike Allen,Home Office,United States,Birmingham,Alabama,55969,South,OFF-LA-5528,Office Supplies,Labels,Avery Round Labels,724.1,4,0.15,49.82
6068,US-2019-002136,12/29/2019,01/04/2020,Standard Class,CG-50149,Oscar Allen,Corporate,United States,Tucson,Arizona,59377,West,FUR-CH-5414,Furniture,Chairs,Global Leather Chair,2046.08,3,0.4,15.67
6069,US-2019-002137,08/30/2019,08/31/2019,First Class,CG-13446,Rachel White,Home Office,United States,Colorado Springs,Colorado,92217,West,TEC-MA-1108,Technology,Machines,Hewlett-Packard Laptop,2601.73,2,0.15,-214.94
6070,US-2021-002138,05/04/2021,05/07/2021,First Class,CG-56927,Diana Moore,Home Office,United States,Columbus,Ohio,66078,Central,FUR-CH-3199,Furniture,Chairs,Hon Deluxe Chair,690.61,1,0.05,-125.52
6071,US-2021-002138,05/04/2021,05/07/2021,Standard Class,CG-70257,Julia Clark,Consumer,United States,Indianapolis,Indiana,78862,Central,OFF-ST-9457,Office Supplies,Storage,Fellowes Banker Box,1181.96,4,0.0,180.96
6072,US-2021-002138,05/04/2021,05/04/2021,Same Day,CG-99490,Nina Smith,Corporate,United States,Salem,Oregon,38718,West,OFF-SU-4198,Office Supplies,Supplies,BIC Ballpoint Pens,290.92,4,0.1,56.34
6073,US-2021-002138,05/04/2021,05/07/2021,Standard Class,CG-58792,Julia Hall,Home Office,United States,Tacoma,Washington,42285,West,OFF-BI-9515,Office Supplies,Binders,GBC Premium Binder,1155.75,5,0.0,361.47
6074,US-2021-002138,05/04/2021,05/04/2021,Same Day,CG-74252,Oscar Hall,Consumer,United States,Colorado Springs,Colorado,57802,West,OFF-AP-6411,Office Supplies,Appliances,Hamilton Beach Toaster,1855.2,8,0.0,680.25
6075,US-2021-002138,05/04/2021,05/05/2021,First Class,CG-48726,Beth Williams,Consumer,United States,Nashville,Tennessee,23200,South,FUR-FU-6579,Furniture,Furnishings,Howard Miller Clock,8061.83,7,0.0,-188.42
6076,US-2021-002138,05/04/2021,05/06/2021,Second Class,CG-60887,Quinn Hall,Consumer,United States,Newark,New Jersey,34866,East,OFF-AP-2063,Office Supplies,Appliances,Belkin Surge Protector,711.84,3,0.0,78.38
6077,US-2021-002138,05/04/2021,05/11/2021,Standard Class,CG-85234,Ethan Smith,Corporate,United States,New Haven,Connecticut,99576,East,OFF-SU-1222,Office Supplies,Supplies,Sanford Highlighters,1375.08,7,0.0,453.99
6078,US-2021-002138,05/04/2021,05/09/2021,Standard Class,CG-30867,Fiona Lewis,Corporate,United States,Eugene,Oregon,54596,West,OFF-FA-3323,Office Supplies,Fasteners,Advantus Clip Pack,390.2,6,0.1,166.95
6079,US-2021-002138,05/04/2021,05/07/2021,Second Class,CG-75947,Ken Smith,Consumer,United States,Raleigh,North Carolina,96027,South,OFF-ST-4325,Office Supplies,Storage,Rubbermaid CleverStore,728.07,5,0.15,116.98
6080,US-2021-002138,05/04/2021,05/11/2021,Standard Class,CG-50165,Greg Thomas,Corporate,United States,Annapolis,Maryland,16096,East,OFF-BI-1554,Office Supplies,Binders,Wilson Jones Binder,431.47,3,0.2,232.42
6081,US-2020-002139,02/22/2020,02/23/2020,First Class,CG-11124,Quinn Allen,Consumer,United States,Baltimore,Maryland,81157,East,FUR-BO-1811,Furniture,Bookcases,Bush Westfield Bookcase,3749.88,6,0.15,-777.4
6082,US-2020-002139,02/22/2020,02/24/2020,First Class,CG-54151,Julia Wilson,Consumer,United States,Chicago,Illinois,91362,Central,OFF-EN-9786,Office Supplies,Envelopes,Tyvek Envelopes,214.49,9,0.1,8.48
6083,US-2020-002139,02/22/2020,02/25/2020,First Class,CG-58835,Aaron Clark,Consumer,United States,Salt Lake City,Utah,70926,West,OFF-PA-6742,Office Supplies,Paper,Hammermill Paper,504.47,2,0.15,129.78
6084,US-2019-002140,05/30/2019,06/04/2019,Standard Class,CG-46432,Hannah Smith,Consumer,United States,Reno,Nevada,50732,West,OFF-AR-6855,Office Supplies,Art,Newell Markers Set,360.31,3,0.1,89.65
6085,US-2019-002140,05/30/2019,06/03/2019,Standard Class,CG-96224,Nina Garcia,Home Office,United States,Charlotte,North Carolina,85330,South,OFF-EN-9584,Office Supplies,Envelopes,Poly String Envelope,277.08,6,0.0,-5.45
6086,US-2022-002141,07/27/2022,07/27/2022,Same Day,CG-34032,Greg Anderson,Home Office,United States,Montgomery,Alabama,25550,South,TEC-AC-6873,Technology,Accessories,Targus Laptop Bag,6337.85,5,0.0,793.34
6087,US-2022-002141,07/27/2022,07/27/2022,Same Day,CG-62914,Rachel Harris,Home Office,United States,Portland,Oregon,15699,West,FUR-BO-3402,Furniture,Bookcases,Sauder Classic Bookcase,1654.77,9,0.05,449.33
6088,US-2022-002141,07/27/2022,07/29/2022,Second Class,CG-73135,Carlos Harris,Home Office,United States,Milwaukee,Wisconsin,72506,Central,OFF-FA-2860,Office Supplies,Fasteners,OIC Binder Clips,32.58,3,0.05,5.58
6089,US-2020-002142,10/14/2020,10/14/2020,Same Day,CG-80181,Beth Hall,Home Office,United States,New Orleans,Louisiana,77877,South,TEC-AC-4489,Technology,Accessories,Belkin USB Hub,1436.84,2,0.15,287.42
6090,US-2020-002142,10/14/2020,10/17/2020,First Class,CG-67442,Priya Williams,Corporate,United States,New Orleans,Louisiana,49943,South,OFF-AP-2473,Office Supplies,Appliances,Hoover Vacuum,964.8,8,0.0,8.28
6091,US-2020-002142,10/14/2020,10/18/2020,Second Class,CG-34362,Oscar Allen,Home Office,United States,Tucson,Arizona,64302,West,FUR-FU-8351,Furniture,Furnishings,Dana Mirror,990.11,1,0.15,-55.06
6092,US-2020-002142,10/14/2020,10/18/2020,Standard Class,CG-42996,Carlos Brown,Consumer,United States,Harrisburg,Pennsylvania,11246,East,TEC-AC-1918,Technology,Accessories,Logitech Wireless Mouse,1806.28,7,0.0,91.5
